C言語の使用法,1987-07-25,https://cir.nii.ac.jp/crid/1390572174792318720
オンラインデータベースと言語情報,1986,https://cir.nii.ac.jp/crid/1390001205473059712
分散処理システム記述用言語DPLとその実装法,1985-05-15,https://cir.nii.ac.jp/crid/1050845762820426880
ACOS1000プログラミング言語の使用手引（第1版）,1984-08,https://cir.nii.ac.jp/crid/1050282812678804480
"364 言語の使用水準と媒介過程(発達22,研究発表)",1983,https://cir.nii.ac.jp/crid/1390001205790781696
MLTG－マイクロプログラミング・ランゲージ・トランスレータ・ジェネレータ－：LALRバーサの一つの応用例,1979-01-15,https://cir.nii.ac.jp/crid/1050845762820601984
研究発表　夏目漱石の言語の使用から生ずる翻訳上の諸問題,1978-02-01,https://cir.nii.ac.jp/crid/1390009224823220224
LOREL言語の使用経験とその検討,1974-01-10,https://cir.nii.ac.jp/crid/1050294807642987392
原人に生理的早産はあったか（続報）,2022,https://cir.nii.ac.jp/crid/1390293666570322432
チンパンジー大腿骨頸部の骨密度と緻密骨厚の特徴,2017,https://cir.nii.ac.jp/crid/1390282680612848896
初期人類化石距骨関節面の3次元配向,2016,https://cir.nii.ac.jp/crid/1390282680610539136
フランス・アラゴ洞窟（La Caune de I'Arago）の発掘開始50周年記念（1964年から2014年）国際シンポジウム:「世界の鮮新世から更新世前・中期の化石人類」と「45万年前のハイデルベルグ原人（Homo heidelbergensis）、トータヴェル原人の位置」へ参加して,2015-03-31,https://cir.nii.ac.jp/crid/1390854882596841856
同位体で読み解く人類の進化と食生態(同位体の化学),2013,https://cir.nii.ac.jp/crid/1390001204306721280
原人に生理的早産はあったか？―ホモ・フロレシエンシスの頭骨化石からの示唆,2012,https://cir.nii.ac.jp/crid/1390001205633989888
大型類人猿の下顎犬歯形態（尖頭観と舌側面観）,2012,https://cir.nii.ac.jp/crid/1390001205634004224
曲面モデリングに基づく化石頭蓋組立システムの開発,2010,https://cir.nii.ac.jp/crid/1390001205653754880
化石人類の脳 : ネアンデルタール人と早期現代型新人の頭蓋エンドキャスト復元,2007-03-31,https://cir.nii.ac.jp/crid/1050001201680463744
飼育下のチンパンジー、オランウータンのワッジ採食および野生ニホンザルからのワッジ回収,2005,https://cir.nii.ac.jp/crid/1390001205634109184
チンパンジーの遺体を用いた第一中手骨内転運動のCT断層像観察,2005,https://cir.nii.ac.jp/crid/1390001288085940736
"薬学部情報活用基礎を担当した""IT 化石人類""のつぶやき",2004-09,https://cir.nii.ac.jp/crid/1390572174768345216
QUATERNARY GEOLOGY OF THE HOMINID FOSSIL BEARING FORMATIONS IN JAVA ジャワにおける化石人類についての文献紹介,2004-03,https://cir.nii.ac.jp/crid/1390853651569358592
熱帯アフリカ環境変動研究,2004,https://cir.nii.ac.jp/crid/1390282680670275072
現生人類の成立考,2003-03-31,https://cir.nii.ac.jp/crid/1050282812623763968
人類進化と新生代後期の環境変化　　中新世末から鮮新世の化石人類　　最近の動向,2002,https://cir.nii.ac.jp/crid/1390001204230728064
共存していた多様な化石人類：共存していた多様な化石人類：文・I. タッタソール／絵・J. H. マターンズ,2000-04,https://cir.nii.ac.jp/crid/1520573331278003456
シリア　デデリエ洞窟・中期旧石器の分類学的研究,1999-03,https://cir.nii.ac.jp/crid/1570291227661907072
日本人の起源にかかわる南西陸橋と人の移動,1998,https://cir.nii.ac.jp/crid/1390001206497233280
人を計る　人類学からみた計る,1996,https://cir.nii.ac.jp/crid/1390001204643744896
頬舌的に圧平された下顎小臼歯について,1991-06-29,https://cir.nii.ac.jp/crid/1050001202742188160
下顎第一大臼歯咬頭域面積のアロメトリーに関する人類学的研究,1985,https://cir.nii.ac.jp/crid/1390001204310819072
日本更新世人寛骨の非計量的特徴に関する研究,1985,https://cir.nii.ac.jp/crid/1390282679287122304
日本更新世人寛骨の形態学的研究,1982,https://cir.nii.ac.jp/crid/1390282679287368704
鼻中隔彎曲と外鼻の成立についてその化石人類学的考察,1977,https://cir.nii.ac.jp/crid/1390282679927987712
日本人歯牙のエナメル•ゾウゲ境についての形態学的研究,1973,https://cir.nii.ac.jp/crid/1390282679287976832
上顎大臼歯における遠心舌側咬頭の数量的分析,1970,https://cir.nii.ac.jp/crid/1390282679288344832
上顎乳犬歯の歯冠幅にみられる人種特徴,1966,https://cir.nii.ac.jp/crid/1390282679288285696
下顎第2乳臼歯におけるいわゆる第7咬頭について,1965,https://cir.nii.ac.jp/crid/1390001204310241152
下顎大臼歯におけるDeflecting Wrinkleについて,1964,https://cir.nii.ac.jp/crid/1390001204309828224
尺度の起源に関する若干の考察 : 生活空間の把握と表現,1964,https://cir.nii.ac.jp/crid/1390853649850647168
化石人類の話（2）,1951-09-01,https://cir.nii.ac.jp/crid/1390011340296681216
化石人類の話,1951-04-01,https://cir.nii.ac.jp/crid/1390855765226816384
東亜に於ける化石人類,1935-06-01,https://cir.nii.ac.jp/crid/1390292859777197568
新發見の化石人類,1932,https://cir.nii.ac.jp/crid/1390001204235345024
珍しい二化石人類,1931,https://cir.nii.ac.jp/crid/1390001204235270016
化石人類とその文化,1930,https://cir.nii.ac.jp/crid/1390001204236085632
再び支那の化石人類シナンスロパスに就いて,1930,https://cir.nii.ac.jp/crid/1390282679212929792
化石人類と猿類的構造,1916-07-28,https://cir.nii.ac.jp/crid/1543105995158824064
上顎犬歯形態からみた人類進化,2022,https://cir.nii.ac.jp/crid/1390855455476789760
サルからヒトへの進化―二足歩行の前段階,2014,https://cir.nii.ac.jp/crid/1390282679447221248
人間家族の起源：類人猿社会との比較から,2013,https://cir.nii.ac.jp/crid/1050845760782137216
中国南部の前期更新世の洞窟堆積物から出土したギガントピテクス大臼歯のエナメル分布形状分析,2012,https://cir.nii.ac.jp/crid/1390282680610698496
Open Japanese（ニホン英語）をデザインする,2011-11-30,https://cir.nii.ac.jp/crid/1050001337615203584
人とチンパンジーの間,2011,https://cir.nii.ac.jp/crid/1390282680611463552
知は地球を救う 2.人類の進化700 万年 - 予断に捉われないことの難しさ -,2009-03-10,https://cir.nii.ac.jp/crid/1050001337976548224
猿人ルーシーの子ども：猿人ルーシーの子ども：K. ウォン,2007-03,https://cir.nii.ac.jp/crid/1522825129745305216
ハリウッド探検/冒険映画のイデオロギー的変容 : 『類猿人ターザン』の<アフリカ>,2006-03-15,https://cir.nii.ac.jp/crid/1050001338912081664
森の猿人,2004-03-25,https://cir.nii.ac.jp/crid/1390572172715223552
「サルの進化と人類の起源：サルからヒトへ」,2004,https://cir.nii.ac.jp/crid/1390001205634320000
プロジェクトＮ：ケニア後期中新世の古人類学的調査,2004,https://cir.nii.ac.jp/crid/1390282680610451072
現生人類の成立考,2003-03-31,https://cir.nii.ac.jp/crid/1050282812623763968
私が和達先生に最後にお会いした時(和達清夫名誉会員を偲んで),1995-07-31,https://cir.nii.ac.jp/crid/1543105995114440576
初期人類系統論の現状,1994,https://cir.nii.ac.jp/crid/1390282679286363648
「類猿人」の登場,1989-07-20,https://cir.nii.ac.jp/crid/1050564287506117504
「類猿人」の登場,1989-07-20,https://cir.nii.ac.jp/crid/1571417127641157504
力学的連成系を形成する湾内のセイシュ,1987,https://cir.nii.ac.jp/crid/1390282681542472192
猿人の「あし」とロコモーション(<特集>「足と脚」),1983,https://cir.nii.ac.jp/crid/1390282679666025984
昭和50年度技術士本試験　情報処理部門　情報管理　問題と解説,1976,https://cir.nii.ac.jp/crid/1390282680484688128
日本沿岸各地の平均海面について,1975,https://cir.nii.ac.jp/crid/1390001206564880256
猿人間ラモーの甥 : 《模倣》のテーマをめぐって,1975,https://cir.nii.ac.jp/crid/1390282680797173120
沿 岸 海 洋 学 を 顧 み て,1972,https://cir.nii.ac.jp/crid/1390002184873913472
藍田猿人の発見と論争,1969,https://cir.nii.ac.jp/crid/1390001204229630720
海峡 や 水道 に お け る 流動 そ の 他 の 現象,1968,https://cir.nii.ac.jp/crid/1390283659850940416
台風による御前岩と五島灘の波浪の計算,1958,https://cir.nii.ac.jp/crid/1390282681542294656
明石海峽の潮汐と潮流 (第2報),1957,https://cir.nii.ac.jp/crid/1390282681542204928
原子エネルギーと海面の振動,1955,https://cir.nii.ac.jp/crid/1390001206565547008
最近における海の波研究の概観,1954,https://cir.nii.ac.jp/crid/1390282680412276224
關門海峽の潮流とその豫報,1949,https://cir.nii.ac.jp/crid/1390001204229012224
低氣壓に隨伴する潮汐副振動並びにウネリに就いて(I),1939,https://cir.nii.ac.jp/crid/1390001206504845312
"H. Lettau: Stehende Wellen als Ursache umgestaltender Vorgänge in Seen. (湖水の形態變化の原因として見た定常振動(靜振)) Ann. d. Hydrogr. u. Marit. Meteorol. 60 Jahrg. (1932), S. 385.",1937,https://cir.nii.ac.jp/crid/1390001206505756288
北[平]の地質學者を語る : 主に北京猿人をめぐる人々,1936-05-01,https://cir.nii.ac.jp/crid/1050001335786268288
猿人の遺跡を探る,1936-03-01,https://cir.nii.ac.jp/crid/1390291932667485952
港灣の深さに及ぼす主風の影響に關する研究(第五報),1936,https://cir.nii.ac.jp/crid/1390001206504658304
港灣の深さに及ぼす主風の影響に關する研究(第六報),1936,https://cir.nii.ac.jp/crid/1390282681481718400
風浪(Wind waves)の作用は如何なる深さ迄達し得るか?,1936,https://cir.nii.ac.jp/crid/1390282681481760384
港灣の深さに及ぼす主風の影響に關する研究(第四報),1935,https://cir.nii.ac.jp/crid/1390001206504977280
Heinrich von dem Borne: Die Entstehung der Meereswellen (海波の成長に就いて). Gerl. Beitr. z. Geophys. Bd. 28 (1930).,1935,https://cir.nii.ac.jp/crid/1390282681481682432
H. Ertel: Eine Neue Methode zur Berechnung der Eigenschwingungen von Wassermassen in Seen unregelm ssiger Gestalt (湖水の静振の週期の新計算法). Sitz. b. d. Wiss. Berlin (1933) XXIV.,1935,https://cir.nii.ac.jp/crid/1390282681481803264
猿人シナンスロパスの作者ブラック氏逝く,1934,https://cir.nii.ac.jp/crid/1390001204236137728
北日本の東海岸の地形に就いて,1934,https://cir.nii.ac.jp/crid/1390001204334124544
"M. Minnaert: On Musical Air-Bubbles and the Sounds of Running Water (氣泡の出す音と水の流れる音). Phil. Mag. Vol. 16, No.104 (1933).",1934,https://cir.nii.ac.jp/crid/1390001206503753600
港灣の深さに及ぼす主風の影響に關する研究(第二報),1934,https://cir.nii.ac.jp/crid/1390001206504017408
東北地方の地形に現はれた規則性,1934,https://cir.nii.ac.jp/crid/1390282679310781952
港灣の深さに及ぼす主風の影響に關する研究(第三報),1934,https://cir.nii.ac.jp/crid/1390282681480441344
"T. Terada: Distribution of Terrestrial Magnetic Elements and the Structure of Earth's Crust in Japan (日本に於ける地磁氣要素の分布と地殻の構造). Proc. Imp. Acad. Vol. IX, No.1, 1933.",1934,https://cir.nii.ac.jp/crid/1390282681480473088
港灣の深さに及ぼす主風の影響に關する研究(第一報),1933,https://cir.nii.ac.jp/crid/1390001206503162112
地磁氣の短週期變化に現はるる“唸り”に類似せる現象に就いて,1933,https://cir.nii.ac.jp/crid/1390001206504125440
"S. Chapman: The Lunar Atmospheric Tide at Kimberley (キンバレーに於ける大氣の潮汐). Mem. Roy. Met. Soc. Vol. IV, No.33.",1933,https://cir.nii.ac.jp/crid/1390001206504173440
"S. Chapman: Tide in the Atmosphere (大氣に起る潮汐地). Journ. Lond. Math. Soc. Vol. 7, Part 1, No.25, 1932.",1933,https://cir.nii.ac.jp/crid/1390282681479896576
地震津浪の經路に就いて,1933,https://cir.nii.ac.jp/crid/1390282681479909248
今人の化石 (其一),1932,https://cir.nii.ac.jp/crid/1390001204235485696
潮流或は海流に依る灣内の副振動の可能性(序報),1932,https://cir.nii.ac.jp/crid/1390282681480162432
那産の化石猿人シナンスロパス,1931,https://cir.nii.ac.jp/crid/1390282679212403456
支那の類猿人,1930,https://cir.nii.ac.jp/crid/1390282679212323072
シヴァリック猿人,1915-08-15,https://cir.nii.ac.jp/crid/1543105995158803584
東アジアの海底産の第四紀哺乳類化石　─産地や産出化石の概要と特徴およびヨーロッパのものとの比較─,2023-11-01,https://cir.nii.ac.jp/crid/1390016726012904320
沖縄本島，前期更新世“知念変動”におけるメタン由来ドロマイト・コンクリーションの生成,2023-08-09,https://cir.nii.ac.jp/crid/1390860000641191680
野尻湖層から産出した脊椎動物化石群集の層準別特徴とナウマンゾウ（<i>Palaeoloxodon naumanni</i>）の年齢プロファイル,2023-08-01,https://cir.nii.ac.jp/crid/1390015664209288704
第四紀の東アジアにおけるタケネズミ類の分布,2023-08-01,https://cir.nii.ac.jp/crid/1390860089139425280
鮮新世・更新世における日本海沿岸のサルボウガイ属（二枚貝： フネガイ科）の侵入，多様化および絶滅,2023-06-20,https://cir.nii.ac.jp/crid/1390577973014653184
北海道中央東部糠平湖周辺の後期新生代の古植生と古環境,2023-04-06,https://cir.nii.ac.jp/crid/1390858619526186496
火山灰土のESR分析による後期更新世 : 完新世の急激な気候変動の検出の試み,2023-03,https://cir.nii.ac.jp/crid/1050296188316961536
武蔵野台地におけるボーリング試料に基づく中・後期更新世の地質層序と古環境―基準ボーリングコアの設定を中心に―,2023-02-28,https://cir.nii.ac.jp/crid/1390859215935489024
相模川中流域，葛原周辺における最終間氷期以降の河谷埋積過程,2023,https://cir.nii.ac.jp/crid/1390014194595881216
青森県小川原湖湾口部における完新世地形環境変遷,2023,https://cir.nii.ac.jp/crid/1390014194595892608
北アルプス北部，八方沢地すべり地における完新世後期以降の環境変化,2023,https://cir.nii.ac.jp/crid/1390014194595906560
喜界島北東海岸における完新世離水サンゴ礁と初期カルスト地形,2023,https://cir.nii.ac.jp/crid/1390014194595912832
上北平野での河床縦断形解析による河川侵食モデルの推定,2023,https://cir.nii.ac.jp/crid/1390016128781692032
リモートセンシングを用いた白馬連山の地形調査とアウトリーチ,2023,https://cir.nii.ac.jp/crid/1390295669572590592
支笏火砕流台地北部の河川地形,2023,https://cir.nii.ac.jp/crid/1390295669572609024
榛名火山南東麓の流れ山からみた陣場岩屑なだれの土砂供給量と人為的地形改変による流れ山の消失,2023,https://cir.nii.ac.jp/crid/1390295669572658944
琉球列島・与那国島沿岸のサンゴ礁地形,2023,https://cir.nii.ac.jp/crid/1390577144549393280
津軽平野中部における完新世の堆積環境変遷と地形変化,2023,https://cir.nii.ac.jp/crid/1390579078735108224
日本アルプスにおける氷河堆積地形と斜面崩壊定着地形の判別,2023,https://cir.nii.ac.jp/crid/1390858619526031104
高知県，加奈木のつえの初生年代：天然ダム堆積物の<sup>14</sup>C年代に基づいて,2023,https://cir.nii.ac.jp/crid/1390858619526141184
千葉県東部，銚子周辺地域の鮮新-更新世テフラと銚子ジオパーク,2022-12-29,https://cir.nii.ac.jp/crid/1390294584544546816
三浦半島北部の上総層群の地質と冷湧水性化学合成化石群集,2022-12-29,https://cir.nii.ac.jp/crid/1390576059521288064
指宿市山川（いぶすきしやまがわ）の伏目海岸に自噴する温泉,2022-12-25,https://cir.nii.ac.jp/crid/1390576215074968320
北海道における幅広有茎尖頭器石器群の位置づけ,2022-12-06,https://cir.nii.ac.jp/crid/1390013629439453056
黒曜石水和層法の時間的適用範囲について,2022-12-06,https://cir.nii.ac.jp/crid/1390858054369580800
"Odonata Fossil Larvae from Nasushiobara City, Tochigi Prefecture",2022-11-30,https://cir.nii.ac.jp/crid/1050013087466789632
"Chibanianの学術的意義, 社会への広がり, および哲学的背景",2022-11-01,https://cir.nii.ac.jp/crid/1390295603316307968
"チバニアンGSSPの特徴と, その学術上の意義",2022-11-01,https://cir.nii.ac.jp/crid/1390577078292918528
理科教科書に於けるチバニアンの取り扱いについて,2022-11-01,https://cir.nii.ac.jp/crid/1390577078292948736
昭島の牛群地形,2022-08-25,https://cir.nii.ac.jp/crid/1390011870853664640
後期更新世における肝属平野の地形発達,2022-06-25,https://cir.nii.ac.jp/crid/1390292706081704320
伊豆大島火山東部，フノウの滝周辺の湖成層とテフラからみた更新世末期の先カルデラ火山新期山体,2022-06-01,https://cir.nii.ac.jp/crid/1390855422510428800
大阪湾の海底から発見されたビワコオオナマズの頭骨の化石,2022-03-31,https://cir.nii.ac.jp/crid/1390291767840266752
微小変位地形から見た愛子断層の後期更新世以降の断層活動,2022-03-31,https://cir.nii.ac.jp/crid/1390573792568877440
「タケ仮説」再考 : ウォーレシアにおける植物利用からみた石器の機能論,2022-03-09,https://cir.nii.ac.jp/crid/1390854717827335936
長野県伊那谷南東部の地質と前期更新世の平坦面,2022-03,https://cir.nii.ac.jp/crid/1050859149241975424
下北半島で見られる後期鮮新世〜前期更新世浜田層と中期更新世の河川成堆積物との傾斜不整合,2022-02-28,https://cir.nii.ac.jp/crid/1390013352874641152
兵庫県南部沿岸域における中期更新世（MIS11）の 珪藻化石群集と地殻変動量の評価,2022,https://cir.nii.ac.jp/crid/1390009294965296512
若狭湾沖海底堆積物コアに挟まる後期更新世から完新世テフラの層序と広域テフラとの対比,2022,https://cir.nii.ac.jp/crid/1390013043977303424
"青森県, 下北半島西部に分布する新第三紀珪長質火山岩類年代層序の再検討 : 「仏ヶ浦カルデラ」の提唱",2022,https://cir.nii.ac.jp/crid/1390014183333675136
海底扇状地の堆積形態定向変化傾向と規制要因,2022,https://cir.nii.ac.jp/crid/1390014183333751808
GigaPanを用いて作成した超高解像度露頭画像の活用：山陰海岸ジオパークを例として,2022,https://cir.nii.ac.jp/crid/1390014183333760896
火山活動の中・長期的予測に関する一考察,2022,https://cir.nii.ac.jp/crid/1390014183333772032
北部フォッサ・マグナ北西部の隆起帯に認められる地溝状構造,2022,https://cir.nii.ac.jp/crid/1390014183333779968
銚子コアの酸素同位体層序に基づく下部更新統年代モデル,2022,https://cir.nii.ac.jp/crid/1390014183333902464
千葉県市原市南部における上総層群柿木台層および長南層の貝形虫化石群集に基づいた古環境復元,2022,https://cir.nii.ac.jp/crid/1390014183333915904
立山火山五色ヶ原におけるモレーン状地形の成因に関する再検討,2022,https://cir.nii.ac.jp/crid/1390291767753397120
ホモ属の拡散と生息時期,2022,https://cir.nii.ac.jp/crid/1390292505525151360
栃木県塩原層群産（更新世）のコケ植物化石について,2022,https://cir.nii.ac.jp/crid/1390292936929383296
伊豆諸島北部，利島における更新世末期の流紋岩質テフラの層序,2022,https://cir.nii.ac.jp/crid/1390293478725331328
コア画像の解析に基づいた海底扇状地システムの発達に伴う生痕化石<i>Phycosiphon</i>の密度の長期変動,2022,https://cir.nii.ac.jp/crid/1390295658310409984
混濁流・土石流ハイブリッドイベント層の堆積構造区分の成因: 粒子配列解析に基づく流れプロセスの推定,2022,https://cir.nii.ac.jp/crid/1390295658310418688
小規模な開析谷内の沖積層に記録された海進と海退：埼玉県芝川低地の例,2022,https://cir.nii.ac.jp/crid/1390295658310432640
第四紀更新世における地質年代境界決定の現状,2022,https://cir.nii.ac.jp/crid/1390295658310436480
災害用井戸を利用した地下水流動方向の把握の精度向上,2022,https://cir.nii.ac.jp/crid/1390295658310437632
足柄層群中の安山岩脈群から復元される伊豆弧衝突帯の古応力方向,2022,https://cir.nii.ac.jp/crid/1390295658310449280
東京湾における海底近傍のガス層の分布と音響散乱現象との関連性について,2022,https://cir.nii.ac.jp/crid/1390295658310489216
強震動に伴うテフラ層すべりの発生初期過程-北海道胆振東部地震を例として,2022,https://cir.nii.ac.jp/crid/1390295658310496256
上総層群黄和田層上部の微化石分析に基づく北西太平洋の前期更新世海洋変動,2022,https://cir.nii.ac.jp/crid/1390295658310611584
南関東の前弧海盆の分化と海底地すべり：鮮新世の指標テフラと生層序による年代制約,2022,https://cir.nii.ac.jp/crid/1390295658310631552
秋田県北部柾山沢地域に分布する上部鮮新統～下部更新統天徳寺層・笹岡層の浮遊性有孔虫化石群集に基づく古環境変動の復元,2022,https://cir.nii.ac.jp/crid/1390295658310640128
（招待講演）チバニアンGSSPの批准とその年代層序学的意義,2022,https://cir.nii.ac.jp/crid/1390295658310663552
埼玉県秩父盆地，尾田蒔丘陵のチバニアン期（中期更新世）テフラの 岩石記載的特徴とフィッション・トラック年代,2022,https://cir.nii.ac.jp/crid/1390572244891260032
八方尾根八方沢の地すべり移動体に生じた小規模閉塞凹地内の池溏における3.9 cal ka BP以降の環境変化,2022,https://cir.nii.ac.jp/crid/1390575119666868608
最終氷期最盛期における海洋炭素循環のモデリング研究,2022,https://cir.nii.ac.jp/crid/1390575751443461888
西三河平野における100万年前以降の浅海生珪藻化石群集,2022,https://cir.nii.ac.jp/crid/1390577133287106048
タービダイトの’化学堆積学シーケンス’：北海道川端層の例,2022,https://cir.nii.ac.jp/crid/1390577133287132288
日本産石筍同位体記録の解釈と量的効果の定量化,2022,https://cir.nii.ac.jp/crid/1390577133287133696
千葉県市原市町田（養老川下流域）の沖積層について（予報）,2022,https://cir.nii.ac.jp/crid/1390577133287146112
東京都西部の多摩川水系に分布する鮮新－更新統上総層群から産出した海水魚類化石,2022,https://cir.nii.ac.jp/crid/1390577133287248512
南関東における上総層群下部の指標テフラとその意義　－2.5Maのざくろ石テフラを中心に－,2022,https://cir.nii.ac.jp/crid/1390577133287264512
（招待講演）新生代グローバルテクトニクス論争と西南日本　 -海嶺沈み込み、海盆拡大、島弧体系の成立-,2022,https://cir.nii.ac.jp/crid/1390577133287282304
福岡県北西部における日本海拡大後の火山活動,2022,https://cir.nii.ac.jp/crid/1390577133287343488
タイ南部ナコンシタマラート海岸平野における砂州の形成と発達,2022,https://cir.nii.ac.jp/crid/1390854717465939200
四国南西部，足摺岬周辺における海成段丘のpIRIR年代測定,2022,https://cir.nii.ac.jp/crid/1390854717706807936
石垣島白保地区における地下水の水位変動と水質特性,2022,https://cir.nii.ac.jp/crid/1390854717706813440
石垣島白保竿根田原洞穴遺跡出土の歯について（予報）,2022,https://cir.nii.ac.jp/crid/1390856616523743488
静岡県熱海市伊豆山地区の土砂災害現場の盛土に含まれる軟質泥岩礫,2022,https://cir.nii.ac.jp/crid/1390857468907436160
関東平野東部のMIS 5cと5aの海成段丘の成り立ち（予察）,2022,https://cir.nii.ac.jp/crid/1390858608263842560
沖縄本島、島尻層群新里層と知念層の境界付近にドロマイト・コンクリーションを多産させた更新世”知念変動”とメタンハイドレート分解イベント,2022,https://cir.nii.ac.jp/crid/1390858608263884672
恵比須峠福田テフラ降灰時の近畿地方の水系接続の推定,2022,https://cir.nii.ac.jp/crid/1390858608263899136
地域地質を活かしたICT教材 − iPadを使った飯能河原の礫の調査 −,2022,https://cir.nii.ac.jp/crid/1390858608263907456
紀伊水道における現生貝形虫群集の水平分布と<i>Neomonoceratina delicata</i>の発見,2022,https://cir.nii.ac.jp/crid/1390858608264049024
那須火山群周辺の中期〜後期更新世テフラ層序： 川谷降下火砕物の新記載と余笹川・東岩崎岩屑なだれ堆積物の層準,2021-12-02,https://cir.nii.ac.jp/crid/1390290307611345536
長野県中西部烏川支流斧研沢に分布する後期更新世～完新世の堆積物,2021-11,https://cir.nii.ac.jp/crid/1050014093905922176
諏訪盆地南西側斜面の下部更新統塩嶺累層安山岩溶岩のK–Ar年代,2021-10-25,https://cir.nii.ac.jp/crid/1390290088581925376
南西諸島，喜界島における後期更新世・完新世の砂丘の形成,2021-10-25,https://cir.nii.ac.jp/crid/1390853038534106240
貝形虫化石群集に基づく新潟県新津丘陵北部域の更新世の古環境変化,2021-09-15,https://cir.nii.ac.jp/crid/1390008918664476416
国境のない科学と国境のある科学とのはざま,2021-08-01,https://cir.nii.ac.jp/crid/1390571968054486912
北部フォッサマグナ，中信高原・美ヶ原区での前〜中期更新世における塩嶺火山域の火山活動とテクトニクス ―大規模多重コールドロンの形成―,2021-07-31,https://cir.nii.ac.jp/crid/1390571570009484928
"北部フォッサマグナ, 中信高原・美ヶ原区での前～中期更新世における塩嶺火山域の火山活動とテクトニクス : 大規模多重コールドロンの形成",2021-07,https://cir.nii.ac.jp/crid/1390290701055473792
新島（燃島）の後期更新世末期-完新世の石灰質微化石群集と鹿児島湾奥の古環境復元,2021-06-15,https://cir.nii.ac.jp/crid/1390289553401378816
アカガイ（二枚貝綱：フネガイ科）とその近縁種の起源と生物地理学的変遷,2021-06-11,https://cir.nii.ac.jp/crid/1390852327911065472
ESR法による活断層の絶対年代測定と活動性評価—糸魚川–静岡構造線活断層系を例として—,2021-03-15,https://cir.nii.ac.jp/crid/1390005888480022912
富山トラフ南東部，上越埋没海底谷群および海鷹海脚周辺のチャネル・斜面崩壊堆積物の三次元サイスミック地形学的解析,2021-03-15,https://cir.nii.ac.jp/crid/1390288547259000320
本州中央部における鮮新世以降の隆起運動の特徴と海水準上昇,2021-01-25,https://cir.nii.ac.jp/crid/1390850545657639168
古倶知安湖の検証：北海道倶知安町の上部更新統真狩別層の層序,2021,https://cir.nii.ac.jp/crid/1390010765199325696
秋田県北部の縄文環状列石の地学,2021,https://cir.nii.ac.jp/crid/1390010765207348736
隠岐諸島に産する後期新生代火山岩類の起源マントルの地球化学的変遷,2021,https://cir.nii.ac.jp/crid/1390010765207352064
古地温構造と鉱物組合せによる南琉球弧与那国島東部の断層の形成環境の推定,2021,https://cir.nii.ac.jp/crid/1390010765215255680
ハザードマップの実践的活用のために,2021,https://cir.nii.ac.jp/crid/1390287525777695872
炭酸塩コンクリーションのSr同位体比を利用した年代決定法の検討,2021,https://cir.nii.ac.jp/crid/1390292240168083456
長野県東部、東信地域の地質・地質構造と新たに見出された活断層について,2021,https://cir.nii.ac.jp/crid/1390292240168091392
古琵琶湖堆積盆における排水方向の変化した時期の推定,2021,https://cir.nii.ac.jp/crid/1390292240168094592
陸上ボーリング銚子コアの浮遊性有孔虫化石群集に基づく中期更新世表層海洋環境の推定,2021,https://cir.nii.ac.jp/crid/1390292240168121728
日本列島中央部の内陸盆地における更新世末～完新世の堆積システムの変遷,2021,https://cir.nii.ac.jp/crid/1390292240168124032
5万分の1地質図幅「和気」地域（岡山県南東部）の地質概要,2021,https://cir.nii.ac.jp/crid/1390292240175980416
房総半島上総層群の年代層序学的検討による北西太平洋地域の下部更新統年代モデルと石灰質ナノ化石基準面,2021,https://cir.nii.ac.jp/crid/1390292240175984384
千葉県北西部における更新統下総層群上泉層下部に挟在する火山ガラスに富む火山灰と阿多鳥浜テフラとの対比,2021,https://cir.nii.ac.jp/crid/1390292240184033280
神奈川県中央部，鮮新-更新統中津層群の後背地,2021,https://cir.nii.ac.jp/crid/1390292240184057600
貝形虫化石群集を用いた三浦半島に分布する上総層群小柴層の古環境,2021,https://cir.nii.ac.jp/crid/1390292240184069248
前期更新世の“津軽海峡”の復元,2021,https://cir.nii.ac.jp/crid/1390571868617694080
石灰質ナノ化石群集に基づく北西太平洋海域の前期更新世表層海水温の復元,2021,https://cir.nii.ac.jp/crid/1390573715160733824
宇宙線生成核種（<sup>10</sup>Be）を用いた御前崎地域の第四系の年代観に関する一考察,2021,https://cir.nii.ac.jp/crid/1390573715168678528
伊豆大島東岸，フノウの滝周辺の湖成層とテフラからみた伊豆大島火山先カルデラ山体の発達史,2021,https://cir.nii.ac.jp/crid/1390850475731099904
三陸海岸における後期更新世から完新世の地殻変動の再検討,2021,https://cir.nii.ac.jp/crid/1390852482513270272
下総層群に含まれるアルケノンを用いた古東京湾の古水温復元,2021,https://cir.nii.ac.jp/crid/1390853343594426240
山口県北東部，長門峡断層のトレンチ調査（その２）：断層面のSEM・STEM観察,2021,https://cir.nii.ac.jp/crid/1390855190121544192
玄能石コンクリーションの産状と成因,2021,https://cir.nii.ac.jp/crid/1390855190129322624
上総層群大田代層・梅ヶ瀬層の石灰質ナノ化石層序に基づく房総半島周辺海域の前期更新世海洋表層環境,2021,https://cir.nii.ac.jp/crid/1390855190129436288
新潟県東部糸魚川地域に分布する鮮新世〜更新世火山岩類の岩石学的特徴,2021,https://cir.nii.ac.jp/crid/1390855190137449088
新潟堆積盆地更新統魚沼層群における2系統のデルタシステムと氷河性海水準変動の関連,2021,https://cir.nii.ac.jp/crid/1390855190137478528
